date,code,company,market,category,level,score,matched,numbers,attention,title,url,announcementId,hasText,textChars
2026-06-04,600379,宝光股份,SH,分红业绩,中,71,权益分派,"0.0284元、19日、330,201,564股",市值管理、投资者沟通、分红服务和业绩压力观察。,宝光股份2025年年度权益分派实施公告,https://static.cninfo.com.cn/finalpage/2026-06-04/1225348757.PDF,1225348757,是,1967
2026-06-03,301306,西测测试,SZ,治理人事,中,71,董事,"27日、2日、1,400.00万元",董办关系维护、治理变化、关键联系人和客户关系提示。,第三届董事会第六次会议决议公告,https://static.cninfo.com.cn/finalpage/2026-06-03/1225346935.PDF,1225346935,是,1308
2026-06-04,688167,炬光科技,SH,分红业绩,中,67,权益分派,0.45股、19日,市值管理、投资者沟通、分红服务和业绩压力观察。,西安炬光科技股份有限公司2025年年度权益分派实施公告,https://static.cninfo.com.cn/finalpage/2026-06-04/1225349638.PDF,1225349638,是,2063
2026-06-03,688150,莱特光电,SH,分红业绩,中,67,权益分派,0.12元、20日,市值管理、投资者沟通、分红服务和业绩压力观察。,陕西莱特光电材料股份有限公司2025年年度权益分派实施公告,https://static.cninfo.com.cn/finalpage/2026-06-03/1225346385.PDF,1225346385,是,3478
2026-06-03,000697,ST炼石,SZ,治理人事,中,67,董事,29日、2日,董办关系维护、治理变化、关键联系人和客户关系提示。,董事会决议公告,https://static.cninfo.com.cn/finalpage/2026-06-03/1225346624.PDF,1225346624,是,1107
2026-06-03,603139,康惠股份,SH,治理人事,中,67,董事,28日、2日,董办关系维护、治理变化、关键联系人和客户关系提示。,康惠股份第六届董事会第十二次会议决议公告,https://static.cninfo.com.cn/finalpage/2026-06-03/1225345298.PDF,1225345298,是,1007
2026-06-04,002799,环球印务,SZ,治理人事,中,67,董事,3日、26日,董办关系维护、治理变化、关键联系人和客户关系提示。,第六届董事会第十八次会议决议公告,https://static.cninfo.com.cn/finalpage/2026-06-04/1225349620.PDF,1225349620,是,2341
2026-06-03,600893,航发动力,SH,治理人事,中,67,董事,1日、29日,董办关系维护、治理变化、关键联系人和客户关系提示。,中国航发动力股份有限公司关于董事离任的公告,https://static.cninfo.com.cn/finalpage/2026-06-03/1225345136.PDF,1225345136,是,608
2026-06-03,688783,西安奕材-U,SH,治理人事,中,63,董事、高级管理人员、聘任、换届,2日,董办关系维护、治理变化、关键联系人和客户关系提示。,关于完成董事会换届选举及聘任高级管理人员、证券事务代表的公告,https://static.cninfo.com.cn/finalpage/2026-06-03/1225347017.PDF,1225347017,是,2980
2026-06-03,688783,西安奕材-U,SH,治理人事,中,63,董事,2日,董办关系维护、治理变化、关键联系人和客户关系提示。,关于选举第二届董事会职工代表董事的公告,https://static.cninfo.com.cn/finalpage/2026-06-03/1225347020.PDF,1225347020,是,816
2026-06-03,301306,西测测试,SZ,治理人事,中,63,董事、总经理、聘任,2日,董办关系维护、治理变化、关键联系人和客户关系提示。,关于聘任副总经理、董事会秘书的公告,https://static.cninfo.com.cn/finalpage/2026-06-03/1225346934.PDF,1225346934,是,1934
2026-06-04,688167,炬光科技,SH,分红业绩,中,59,分红,,市值管理、投资者沟通、分红服务和业绩压力观察。,上海市锦天城（西安）律师事务所关于西安炬光科技股份有限公司差异化分红的专项核查意见,https://static.cninfo.com.cn/finalpage/2026-06-04/1225349640.PDF,1225349640,是,3805
2026-06-03,688150,莱特光电,SH,分红业绩,中,59,分红,,市值管理、投资者沟通、分红服务和业绩压力观察。,北京市中伦律师事务所关于陕西莱特光电材料股份有限公司差异化分红的法律意见书,https://static.cninfo.com.cn/finalpage/2026-06-03/1225346389.PDF,1225346389,是,3494
2026-06-03,301171,易点天下,SZ,治理人事,中,59,章程,,董办关系维护、治理变化、关键联系人和客户关系提示。,公司章程,https://static.cninfo.com.cn/finalpage/2026-06-03/1225345667.PDF,1225345667,是,35652
2026-06-03,603139,康惠股份,SH,激励回购,中,59,限制性股票,,股权激励综合服务、员工账户、行权资金和股份支付影响。,北京德恒律师事务所关于康惠股份2026年限制性股票激励计划（草案）之法律意见,https://static.cninfo.com.cn/finalpage/2026-06-03/1225345302.PDF,1225345302,是,18272
2026-06-03,000697,ST炼石,SZ,会议固定,低,33,股东会,2日,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,2026年第二次临时股东会决议公告,https://static.cninfo.com.cn/finalpage/2026-06-03/1225346626.PDF,1225346626,是,2193
2026-06-03,000697,ST炼石,SZ,会议固定,低,33,股东会,23日,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,关于召开2025年度股东会的通知,https://static.cninfo.com.cn/finalpage/2026-06-03/1225346625.PDF,1225346625,是,2984
2026-06-03,601568,北元集团,SH,会议固定,低,33,股东会,2日,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,陕西北元化工集团股份有限公司2025年度股东会决议公告,https://static.cninfo.com.cn/finalpage/2026-06-03/1225345885.PDF,1225345885,是,2909
2026-06-04,688281,华秦科技,SH,会议固定,低,33,股东会、会议资料,12026年,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,2026年第一次临时股东会会议资料,https://static.cninfo.com.cn/finalpage/2026-06-04/1225348190.PDF,1225348190,是,11916
2026-06-03,600455,博通股份,SH,会议固定,低,33,股东会,2日,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,博通股份2025年年度股东会决议公告,https://static.cninfo.com.cn/finalpage/2026-06-03/1225346020.PDF,1225346020,是,2979
2026-06-03,603139,康惠股份,SH,会议固定,低,33,股东会,18日,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,康惠股份关于召开2026年第三次临时股东会的通知,https://static.cninfo.com.cn/finalpage/2026-06-03/1225345301.PDF,1225345301,是,2922
2026-06-03,301171,易点天下,SZ,会议固定,低,33,股东会,18日,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,关于召开2026年第三次临时股东会的通知,https://static.cninfo.com.cn/finalpage/2026-06-03/1225345659.PDF,1225345659,是,3837
2026-06-04,600706,曲江文旅,SH,会议固定,低,33,股东会,3日,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,西安曲江文化旅游股份有限公司2026年第三次临时股东会决议公告,https://static.cninfo.com.cn/finalpage/2026-06-04/1225350306.PDF,1225350306,是,1021
2026-06-04,002799,环球印务,SZ,会议固定,低,33,股东会,25日,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,关于召开2025年度股东会的通知,https://static.cninfo.com.cn/finalpage/2026-06-04/1225349621.PDF,1225349621,是,4854
2026-06-04,002799,环球印务,SZ,会议固定,低,33,审计,3日,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,关于续聘2026年度财务及内控审计机构的公告,https://static.cninfo.com.cn/finalpage/2026-06-04/1225349624.PDF,1225349624,是,2614
2026-06-03,688783,西安奕材-U,SH,会议固定,低,33,股东会,2日,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,2025年年度股东会决议公告,https://static.cninfo.com.cn/finalpage/2026-06-03/1225347016.PDF,1225347016,是,4157
2026-06-03,688783,西安奕材-U,SH,会议固定,低,33,股东会、法律意见书,2日,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,北京市竞天公诚律师事务所关于西安奕斯伟材料科技股份有限公司2025年年度股东会的法律意见书,https://static.cninfo.com.cn/finalpage/2026-06-03/1225347019.PDF,1225347019,是,6521
2026-06-03,601958,金钼股份,SH,会议固定,低,33,股东会,23日,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,金钼股份2025年年度股东会会议材料,https://static.cninfo.com.cn/finalpage/2026-06-03/1225345193.PDF,1225345193,是,14833
2026-06-03,601958,金钼股份,SH,会议固定,低,33,股东会,23日,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,金钼股份关于召开2025年年度股东会的通知,https://static.cninfo.com.cn/finalpage/2026-06-03/1225345151.PDF,1225345151,是,2902
2026-06-03,002109,兴化股份,SZ,其他公告,低,30,,2股、002109股、2日、5日,底稿保留，防止标题口径外的遗漏。,关于子公司榆神能化例行停车检修的公告,https://static.cninfo.com.cn/finalpage/2026-06-03/1225345336.PDF,1225345336,是,649
2026-06-03,603139,康惠股份,SH,其他公告,低,30,,"14,000万元、9,100万元、65%、4,900万元、35%",底稿保留，防止标题口径外的遗漏。,康惠股份关于对外投资设立控股子公司的公告,https://static.cninfo.com.cn/finalpage/2026-06-03/1225345300.PDF,1225345300,是,4414
2026-06-04,600706,曲江文旅,SH,其他公告,低,30,,"66,357,732股、26.02%、3,000,000股、4.52%、1.18%",底稿保留，防止标题口径外的遗漏。,西安曲江文化旅游股份有限公司关于控股股东所持部分股份拟被拍卖的提示性公告,https://static.cninfo.com.cn/finalpage/2026-06-04/1225350305.PDF,1225350305,是,1185
2026-06-04,002799,环球印务,SZ,其他公告,低,30,,"2日、1,042万元、165万元、266万元、3日",底稿保留，防止标题口径外的遗漏。,关于调整拟以公开方式对经营场所进行招租的公告,https://static.cninfo.com.cn/finalpage/2026-06-04/1225349622.PDF,1225349622,是,2873
2026-06-03,000697,ST炼石,SZ,会议固定,低,29,股东会、法律意见书,,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,北京中伦（成都）律师事务所关于炼石航空2026年第二次临时股东会法律意见书,https://static.cninfo.com.cn/finalpage/2026-06-03/1225346627.PDF,1225346627,是,3829
2026-06-03,601568,北元集团,SH,会议固定,低,29,股东会、法律意见书,,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,北京市嘉源律师事务所关于陕西北元化工集团股份有限公司2025年度股东会的法律意见书,https://static.cninfo.com.cn/finalpage/2026-06-03/1225345877.PDF,1225345877,是,0
2026-06-03,600455,博通股份,SH,会议固定,低,29,股东会、法律意见书,,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,上海市锦天城（西安）律师事务所关于博通股份2025年年度股东会的法律意见书,https://static.cninfo.com.cn/finalpage/2026-06-03/1225346024.PDF,1225346024,是,5641
2026-06-04,600706,曲江文旅,SH,会议固定,低,29,股东会、法律意见书,,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,西安曲江文化旅游股份有限公司2026年第三次临时股东会的法律意见书,https://static.cninfo.com.cn/finalpage/2026-06-04/1225350307.PDF,1225350307,是,2723
2026-06-03,000697,ST炼石,SZ,其他公告,低,22,,2日、378万元,底稿保留，防止标题口径外的遗漏。,关于续聘会计师事务所的公告,https://static.cninfo.com.cn/finalpage/2026-06-03/1225346628.PDF,1225346628,是,2771
2026-06-04,002799,环球印务,SZ,其他公告,低,14,,,底稿保留，防止标题口径外的遗漏。,《房地产市场租金价格评估报告》西安恒达评字（2026）0034号,https://static.cninfo.com.cn/finalpage/2026-06-04/1225349625.PDF,1225349625,是,0
