date,code,company,market,category,level,score,matched,numbers,attention,title,url,announcementId,hasText,textChars
2026-06-10,600706,曲江文旅,SH,其他公告,低,30,,"9日、31日、415,930,737.40元、255,059,785.00元",底稿保留，防止标题口径外的遗漏。,西安曲江文化旅游股份有限公司关于公司未弥补亏损达实收股本总额三分之一的公告,https://static.cninfo.com.cn/finalpage/2026-06-10/1225361569.PDF,1225361569,是,691
2026-06-09,002267,陕天然气,SZ,其他公告,低,30,,22日、14日、20亿元、26日,底稿保留，防止标题口径外的遗漏。,关于2026年度第一期中期票据发行结果的公告,https://static.cninfo.com.cn/finalpage/2026-06-09/1225358279.PDF,1225358279,是,1031
2026-06-10,600706,曲江文旅,SH,会议固定,低,29,股东会、会议资料,,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,西安曲江文化旅游股份有限公司2025年年度股东会会议资料,https://static.cninfo.com.cn/finalpage/2026-06-10/1225361568.PDF,1225361568,是,35181
2026-06-09,001299,美能能源,SZ,会议固定,低,29,股东会、法律意见书,,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,国浩律师（西安）事务所关于陕西美能清洁能源集团股份有限公司2026年第一次临时股东会的法律意见书,https://static.cninfo.com.cn/finalpage/2026-06-09/1225357129.PDF,1225357129,是,2412
2026-06-09,300164,通源石油,SZ,会议固定,低,29,股东会,,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,关于召开2025年年度股东会的通知,https://static.cninfo.com.cn/finalpage/2026-06-09/1225357136.PDF,1225357136,是,5656
2026-06-09,688813,泰金新能,SH,其他公告,低,22,,8日、2日,底稿保留，防止标题口径外的遗漏。,西安泰金新能科技股份有限公司关于续聘会计师事务所的公告,https://static.cninfo.com.cn/finalpage/2026-06-09/1225359030.PDF,1225359030,是,2871
2026-06-09,000610,西安旅游,SZ,其他公告,低,22,,"不超过5,600万元、不超过3.50%",底稿保留，防止标题口径外的遗漏。,关于关联方借款暨关联交易的公告,https://static.cninfo.com.cn/finalpage/2026-06-09/1225358914.PDF,1225358914,是,2168
2026-06-09,300103,达刚控股,SZ,其他公告,低,22,,10日、02日,底稿保留，防止标题口径外的遗漏。,关于控股子公司取得专利证书及计算机软件著作权登记证书的公告,https://static.cninfo.com.cn/finalpage/2026-06-09/1225356838.PDF,1225356838,是,1076
2026-06-09,600302,标准股份,SH,其他公告,低,18,,8日,底稿保留，防止标题口径外的遗漏。,标准股份关于调整公司组织架构的公告,https://static.cninfo.com.cn/finalpage/2026-06-09/1225356733.PDF,1225356733,是,1733
2026-06-09,688813,泰金新能,SH,其他公告,低,18,,8日,底稿保留，防止标题口径外的遗漏。,中信建投证券股份有限公司关于西安泰金新能科技股份有限公司2026年度日常关联交易预计的核查意见,https://static.cninfo.com.cn/finalpage/2026-06-09/1225359026.PDF,1225359026,是,4231
2026-06-09,688813,泰金新能,SH,其他公告,低,18,,31日,底稿保留，防止标题口径外的遗漏。,西安泰金新能科技股份有限公司2025年度内部控制评价报告,https://static.cninfo.com.cn/finalpage/2026-06-09/1225359031.PDF,1225359031,是,3209
2026-06-09,688813,泰金新能,SH,其他公告,低,18,,8日,底稿保留，防止标题口径外的遗漏。,西安泰金新能科技股份有限公司关于预计2026年日常关联交易公告,https://static.cninfo.com.cn/finalpage/2026-06-09/1225359036.PDF,1225359036,是,3696
2026-06-10,002864,盘龙药业,SZ,其他公告,低,18,,7日,底稿保留，防止标题口径外的遗漏。,关于公司药品生产许可证变更的公告,https://static.cninfo.com.cn/finalpage/2026-06-10/1225359619.PDF,1225359619,是,793
2026-06-09,301231,荣信文化,SZ,其他公告,低,18,,05日,底稿保留，防止标题口径外的遗漏。,关于中证中小投资者服务中心有限责任公司公开征集表决权的公告,https://static.cninfo.com.cn/finalpage/2026-06-09/1225360173.PDF,1225360173,是,4324
2026-06-09,300164,通源石油,SZ,其他公告,低,18,,05日,底稿保留，防止标题口径外的遗漏。,关于中证中小投资者服务中心有限责任公司公开征集表决权的公告,https://static.cninfo.com.cn/finalpage/2026-06-09/1225360360.PDF,1225360360,是,6168
2026-06-09,300164,通源石油,SZ,其他公告,低,14,,,底稿保留，防止标题口径外的遗漏。,关于收到项目中标通知书的公告,https://static.cninfo.com.cn/finalpage/2026-06-09/1225360361.PDF,1225360361,是,2703
2026-06-09,601225,陕西煤业,SH,其他公告,低,14,,,底稿保留，防止标题口径外的遗漏。,陕西煤业股份有限公司2026年5月主要运营数据公告,https://static.cninfo.com.cn/finalpage/2026-06-09/1225356510.PDF,1225356510,是,522
