date,code,company,market,category,level,score,matched,numbers,attention,title,url,announcementId,hasText,textChars
2026-06-30,300397,天和防务,SZ,风险监管,高,96,问询,14日、5日、24日,客户风险沟通、合规整改、交易波动和后续披露跟踪。,关于向特定对象发行股票审核问询函回复及募集说明书等申请文件更新的提示性公告,https://static.cninfo.com.cn/finalpage/2026-06-30/1225399500.PDF,1225399500,是,886
2026-06-30,688334,西高院,SH,资本运作,高,92,募集资金、募投,26日、不超过600万元,投行、再融资、并购整合、资金用途和综合金融服务。,关于使用部分募集资金向全资子公司提供借款以实施募投项目的公告,https://static.cninfo.com.cn/finalpage/2026-06-30/1225394751.PDF,1225394751,是,2758
2026-06-30,601012,隆基绿能,SH,资本运作,高,92,可转换公司债券,1股、601012股,投行、再融资、并购整合、资金用途和综合金融服务。,关于公开发行可转换公司债券2026年跟踪评级结果的公告,https://static.cninfo.com.cn/finalpage/2026-06-30/1225395202.PDF,1225395202,是,873
2026-06-30,600080,金花股份,SH,风险监管,高,92,问询,600080股、24%,客户风险沟通、合规整改、交易波动和后续披露跟踪。,金花企业（集团）股份有限公司关于上海证券交易所对公司2025年年度报告的信息披露监管问询函的回复公告,https://static.cninfo.com.cn/finalpage/2026-06-30/1225397191.PDF,1225397191,是,27166
2026-06-30,600080,金花股份,SH,风险监管,高,92,风险警示,600080股、30日,客户风险沟通、合规整改、交易波动和后续披露跟踪。,金花企业（集团）股份有限公司关于公司股票被实施其他风险警示事项的进展公告,https://static.cninfo.com.cn/finalpage/2026-06-30/1225397185.PDF,1225397185,是,1785
2026-06-30,600456,宝钛股份,SH,资本运作,高,88,可转换公司债券,"350,000.00万元",投行、再融资、并购整合、资金用途和综合金融服务。,宝鸡钛业股份有限公司向不特定对象发行可转换公司债券发行结果公告,https://static.cninfo.com.cn/finalpage/2026-06-30/1225396580.PDF,1225396580,是,1610
2026-06-30,688334,西高院,SH,资本运作,高,88,募集资金,26日,投行、再融资、并购整合、资金用途和综合金融服务。,关于部分募集资金投资项目结项及部分募集资金投资项目延期的公告,https://static.cninfo.com.cn/finalpage/2026-06-30/1225394713.PDF,1225394713,是,7472
2026-06-30,600302,标准股份,SH,风险监管,高,88,风险警示,6日,客户风险沟通、合规整改、交易波动和后续披露跟踪。,标准股份关于公司股票被实施其他风险警示相关事项的进展公告,https://static.cninfo.com.cn/finalpage/2026-06-30/1225395911.PDF,1225395911,是,1628
2026-06-30,300397,天和防务,SZ,资本运作,高,84,向特定对象发行,,投行、再融资、并购整合、资金用途和综合金融服务。,北京金诚同达律师事务所关于西安天和防务技术股份有限公司2024 年度向特定对象发行股票的补充法律意见书（二）,https://static.cninfo.com.cn/finalpage/2026-06-30/1225399501.PDF,1225399501,是,78375
2026-06-30,300397,天和防务,SZ,资本运作,高,84,向特定对象发行,,投行、再融资、并购整合、资金用途和综合金融服务。,西安天和防务技术股份有限公司2024年度向特定对象发行股票募集说明书（修订稿）,https://static.cninfo.com.cn/finalpage/2026-06-30/1225399498.PDF,1225399498,是,230560
2026-06-30,300397,天和防务,SZ,资本运作,高,84,向特定对象发行、上市,,投行、再融资、并购整合、资金用途和综合金融服务。,西部证券股份有限公司关于西安天和防务技术股份有限公司2024年度向特定对象发行股票之上市保荐书（修订稿）,https://static.cninfo.com.cn/finalpage/2026-06-30/1225399502.PDF,1225399502,是,22285
2026-06-30,300397,天和防务,SZ,资本运作,高,84,向特定对象发行,,投行、再融资、并购整合、资金用途和综合金融服务。,西部证券股份有限公司关于西安天和防务技术股份有限公司2024年度向特定对象发行股票之发行保荐书（修订稿）,https://static.cninfo.com.cn/finalpage/2026-06-30/1225399503.PDF,1225399503,是,28869
2026-06-30,300487,蓝晓科技,SZ,资本运作,高,84,可转换公司债券,,投行、再融资、并购整合、资金用途和综合金融服务。,西安蓝晓科技新材料股份有限公司向不特定对象发行可转换公司债券受托管理事务报告（2025年度）,https://static.cninfo.com.cn/finalpage/2026-06-30/1225401565.PDF,1225401565,是,20103
2026-06-30,601012,隆基绿能,SH,资本运作,高,84,可转换公司债券,,投行、再融资、并购整合、资金用途和综合金融服务。,隆基绿能科技股份有限公司公开发行可转换公司债券2026年跟踪评级报告,https://static.cninfo.com.cn/finalpage/2026-06-30/1225395188.PDF,1225395188,是,27913
2026-06-30,300397,天和防务,SZ,风险监管,高,84,问询,,客户风险沟通、合规整改、交易波动和后续披露跟踪。,关于西安天和防务技术股份有限公司申请向特定对象发行股票审核问询函中有关财务事项的说明,https://static.cninfo.com.cn/finalpage/2026-06-30/1225399504.PDF,1225399504,是,202675
2026-06-30,300397,天和防务,SZ,风险监管,高,84,问询,,客户风险沟通、合规整改、交易波动和后续披露跟踪。,关于西安天和防务技术股份有限公司申请向特定对象发行股票的审核问询函回复（修订稿）,https://static.cninfo.com.cn/finalpage/2026-06-30/1225399499.PDF,1225399499,是,201970
2026-07-01,600706,曲江文旅,SH,风险监管,高,84,诉讼、仲裁,,客户风险沟通、合规整改、交易波动和后续披露跟踪。,西安曲江文化旅游股份有限公司关于重大诉讼（仲裁）事项的公告,https://static.cninfo.com.cn/finalpage/2026-07-01/1225401627.PDF,1225401627,是,7178
2026-07-01,688101,三达膜,SH,分红业绩,中,75,权益分派,"0.14元、21日、332,012,066股、46,481,689.24元",市值管理、投资者沟通、分红服务和业绩压力观察。,2025年年度权益分派实施公告,https://static.cninfo.com.cn/finalpage/2026-07-01/1225399641.PDF,1225399641,是,1972
2026-06-30,300861,美畅股份,SZ,分红业绩,中,75,权益分派,"671,840,440股、1,985,820股、669,854,620股、120,573,831.60元、10股",市值管理、投资者沟通、分红服务和业绩压力观察。,2025年度权益分派实施公告,https://static.cninfo.com.cn/finalpage/2026-06-30/1225395685.PDF,1225395685,是,1864
2026-06-30,000564,供销大集,SZ,治理人事,中,75,董事,000564股、29日、28日、60%,董办关系维护、治理变化、关键联系人和客户关系提示。,第十一届董事会第二十三次会议决议公告,https://static.cninfo.com.cn/finalpage/2026-06-30/1225397102.pdf,1225397102,是,605
2026-07-01,600248,陕建股份,SH,激励回购,中,75,限制性股票、回购、注销,"28日、1,190,000股、24,616,000股、合计25,806,000股",股权激励综合服务、员工账户、行权资金和股份支付影响。,陕西建工集团股份有限公司关于2023年限制性股票激励计划部分限制性股票回购注销完成的公告,https://static.cninfo.com.cn/finalpage/2026-07-01/1225399529.PDF,1225399529,是,1573
2026-06-30,301357,北方长龙,SZ,治理人事,中,67,董事,29日、25日,董办关系维护、治理变化、关键联系人和客户关系提示。,第三届董事会第三次会议决议公告,https://static.cninfo.com.cn/finalpage/2026-06-30/1225396047.PDF,1225396047,是,1271
2026-06-30,300831,派瑞股份,SZ,治理人事,中,67,辞职,29日、27日,董办关系维护、治理变化、关键联系人和客户关系提示。,关于公司财务总监辞职的公告,https://static.cninfo.com.cn/finalpage/2026-06-30/1225400812.PDF,1225400812,是,914
2026-06-30,300861,美畅股份,SZ,治理人事,中,67,董事,23日、29日,董办关系维护、治理变化、关键联系人和客户关系提示。,第三届董事会第十八次会议决议的公告,https://static.cninfo.com.cn/finalpage/2026-06-30/1225401843.PDF,1225401843,是,847
2026-06-30,301357,北方长龙,SZ,治理人事,中,63,章程,29日,董办关系维护、治理变化、关键联系人和客户关系提示。,关于修改经营范围并修订《公司章程》的公告,https://static.cninfo.com.cn/finalpage/2026-06-30/1225396051.PDF,1225396051,是,4171
2026-06-30,301357,北方长龙,SZ,治理人事,中,63,治理制度,29日,董办关系维护、治理变化、关键联系人和客户关系提示。,关于修订公司部分治理制度的公告,https://static.cninfo.com.cn/finalpage/2026-06-30/1225396053.PDF,1225396053,是,500
2026-07-01,603139,康惠股份,SH,治理人事,中,63,董事,30日,董办关系维护、治理变化、关键联系人和客户关系提示。,康惠股份第六届董事会第十四次会议决议公告,https://static.cninfo.com.cn/finalpage/2026-07-01/1225400715.PDF,1225400715,是,975
2026-06-30,300831,派瑞股份,SZ,治理人事,中,63,董事,30日,董办关系维护、治理变化、关键联系人和客户关系提示。,第三届董事会第十六次会议决议公告,https://static.cninfo.com.cn/finalpage/2026-06-30/1225400811.PDF,1225400811,是,867
2026-06-30,688334,西高院,SH,治理人事,中,63,董事、独立董事,26日,董办关系维护、治理变化、关键联系人和客户关系提示。,独立董事关于第二届董事会第十次会议相关事项的独立意见,https://static.cninfo.com.cn/finalpage/2026-06-30/1225394758.PDF,1225394758,是,579
2026-06-30,301357,北方长龙,SZ,治理人事,中,59,章程,,董办关系维护、治理变化、关键联系人和客户关系提示。,公司章程,https://static.cninfo.com.cn/finalpage/2026-06-30/1225396052.PDF,1225396052,是,39571
2026-06-30,301357,北方长龙,SZ,会议固定,低,37,股东会,29日、15日,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,关于召开公司2026年第三次临时股东会的通知,https://static.cninfo.com.cn/finalpage/2026-06-30/1225396048.PDF,1225396048,是,3961
2026-06-30,600217,中再资环,SH,会议固定,低,33,股东会,29日,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,中再资环2026年第二次临时股东会决议公告,https://static.cninfo.com.cn/finalpage/2026-06-30/1225395828.PDF,1225395828,是,1455
2026-06-30,301357,北方长龙,SZ,会议固定,低,33,股东会,29日,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,2026年第二次临时股东会决议公告,https://static.cninfo.com.cn/finalpage/2026-06-30/1225396049.pdf,1225396049,是,12168
2026-07-01,603139,康惠股份,SH,会议固定,低,33,股东会,16日,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,康惠股份关于召开2026年第四次临时股东会的通知,https://static.cninfo.com.cn/finalpage/2026-07-01/1225400716.PDF,1225400716,是,2579
2026-07-01,600706,曲江文旅,SH,会议固定,低,33,股东会,30日,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,西安曲江文化旅游股份有限公司2025年年度股东会决议公告,https://static.cninfo.com.cn/finalpage/2026-07-01/1225401633.PDF,1225401633,是,1981
2026-06-30,600302,标准股份,SH,会议固定,低,33,股东会,29日,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,标准股份2026年第一次临时股东会决议公告,https://static.cninfo.com.cn/finalpage/2026-06-30/1225395917.PDF,1225395917,是,1176
2026-06-30,688813,泰金新能,SH,会议固定,低,33,股东会,29日,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,西安泰金新能科技股份有限公司2025年年度股东会决议公告,https://static.cninfo.com.cn/finalpage/2026-06-30/1225397056.PDF,1225397056,是,2601
2026-06-30,000564,供销大集,SZ,其他公告,低,30,,"60%、000564股、26日、9,977.76万元、5日",底稿保留，防止标题口径外的遗漏。,关于参与竞拍国投农产品供应链（北京）有限公司60%股权进展的公告,https://static.cninfo.com.cn/finalpage/2026-06-30/1225397101.PDF,1225397101,是,3240
2026-06-30,002109,兴化股份,SZ,其他公告,低,30,,2股、002109股、2日、3日、29日,底稿保留，防止标题口径外的遗漏。,关于子公司榆神能化完成年度检修计划恢复运行的公告,https://static.cninfo.com.cn/finalpage/2026-06-30/1225398197.PDF,1225398197,是,566
2026-06-30,688269,凯立新材,SH,其他公告,低,30,,"20,448.20万元、20,000万元、448.20万元、19,000万元、39,000万元",底稿保留，防止标题口径外的遗漏。,关于参股公司增资扩股及公司放弃优先认购权暨关联交易的公告,https://static.cninfo.com.cn/finalpage/2026-06-30/1225394574.PDF,1225394574,是,7944
2026-06-30,300397,天和防务,SZ,其他公告,低,30,,"100%、22日、15日、160,000万元、70%",底稿保留，防止标题口径外的遗漏。,关于为控股子公司提供担保的进展公告,https://static.cninfo.com.cn/finalpage/2026-06-30/1225399497.PDF,1225399497,是,2836
2026-07-01,600706,曲江文旅,SH,其他公告,低,30,,"66,357,732股、26.02%、10,358,215股、4.06%、29日",底稿保留，防止标题口径外的遗漏。,西安曲江文化旅游股份有限公司关于控股股东所持部分股份拍卖进展公告,https://static.cninfo.com.cn/finalpage/2026-07-01/1225401622.PDF,1225401622,是,2114
2026-06-30,300861,美畅股份,SZ,其他公告,低,30,,"5.729%、29日、3亿元、1,200万股、1,200万元",底稿保留，防止标题口径外的遗漏。,关于对外投资参股龙腾半导体股份有限公司的公告,https://static.cninfo.com.cn/finalpage/2026-06-30/1225401842.PDF,1225401842,是,10645
2026-06-30,600893,航发动力,SH,其他公告,低,30,,"1,100万元、5,000万元、50%、100%、30%",底稿保留，防止标题口径外的遗漏。,中国航发动力股份有限公司关于2026年担保进展的公告,https://static.cninfo.com.cn/finalpage/2026-06-30/1225395294.PDF,1225395294,是,1968
2026-06-30,600217,中再资环,SH,会议固定,低,29,股东会、法律意见书,,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,北京市中伦文德律师事务所关于中再资源环境股份有限公司2026年第二次临时股东会的法律意见书,https://static.cninfo.com.cn/finalpage/2026-06-30/1225395831.PDF,1225395831,是,3510
2026-06-30,301357,北方长龙,SZ,会议固定,低,29,股东会、法律意见书,,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,北京大成律师事务所关于北方长龙新材料技术股份有限公司2026年第二次临时股东会的法律意见书,https://static.cninfo.com.cn/finalpage/2026-06-30/1225396050.PDF,1225396050,是,13601
2026-07-01,600706,曲江文旅,SH,会议固定,低,29,股东会、法律意见书,,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,西安曲江文化旅游股份有限公司2025年年度股东会的法律意见书（报备）,https://static.cninfo.com.cn/finalpage/2026-07-01/1225401624.PDF,1225401624,是,3539
2026-06-30,600302,标准股份,SH,会议固定,低,29,股东会、法律意见书,,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,标准股份2026年第一次临时股东会法律意见书,https://static.cninfo.com.cn/finalpage/2026-06-30/1225395919.PDF,1225395919,是,2926
2026-06-30,688813,泰金新能,SH,会议固定,低,29,股东会、法律意见书,,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,国浩律师（西安）事务所关于西安泰金新能科技股份有限公司2025年年度股东会的法律意见书,https://static.cninfo.com.cn/finalpage/2026-06-30/1225397052.PDF,1225397052,是,3555
2026-07-01,603139,康惠股份,SH,其他公告,低,26,,"50,599,242.18元、29,533,852.18元、21,065,390元",底稿保留，防止标题口径外的遗漏。,康惠股份关于全资子公司项目中标暨关联交易的公告,https://static.cninfo.com.cn/finalpage/2026-07-01/1225400737.PDF,1225400737,是,6688
2026-07-01,002673,西部证券,SZ,其他公告,低,22,,26日、29日,底稿保留，防止标题口径外的遗漏。,2026年度第七期短期融资券发行结果公告,https://static.cninfo.com.cn/finalpage/2026-07-01/1225398370.PDF,1225398370,是,760
2026-06-30,688334,西高院,SH,其他公告,低,22,,20亿元、25亿元,底稿保留，防止标题口径外的遗漏。,关于与中电装财务公司签订《金融业务服务协议》暨关联交易的公告,https://static.cninfo.com.cn/finalpage/2026-06-30/1225394743.PDF,1225394743,是,5316
2026-06-30,300831,派瑞股份,SZ,其他公告,低,18,,30日,底稿保留，防止标题口径外的遗漏。,关于财务总监职权提级管理的公告,https://static.cninfo.com.cn/finalpage/2026-06-30/1225400813.PDF,1225400813,是,688
2026-06-30,301357,北方长龙,SZ,其他公告,低,14,,,底稿保留，防止标题口径外的遗漏。,重大投资决策管理办法,https://static.cninfo.com.cn/finalpage/2026-06-30/1225396054.PDF,1225396054,是,4164
2026-06-30,002673,西部证券,SZ,其他公告,低,14,,,底稿保留，防止标题口径外的遗漏。,西部证券股份有限公司公司债券2025年年度受托管理事务报告,https://static.cninfo.com.cn/finalpage/2026-06-30/1225398911.PDF,1225398911,是,10910
2026-06-30,002673,西部证券,SZ,其他公告,低,14,,,底稿保留，防止标题口径外的遗漏。,西部证券股份有限公司公司债券受托管理事务报告（2025年度）,https://static.cninfo.com.cn/finalpage/2026-06-30/1225398920.PDF,1225398920,是,23469
2026-06-30,688334,西高院,SH,其他公告,低,14,,,底稿保留，防止标题口径外的遗漏。,中国国际金融股份有限公司关于西安高压电器研究院股份有限公司与中电装财务有限公司签订《金融业务服务协议》暨关联交易的核查意见,https://static.cninfo.com.cn/finalpage/2026-06-30/1225394727.PDF,1225394727,是,5182
