date,code,company,market,category,level,score,matched,numbers,attention,title,url,announcementId,hasText,textChars
2026-06-05,688150,莱特光电,SH,资本运作,高,84,可转换公司债券,,投行、再融资、并购整合、资金用途和综合金融服务。,中信证券股份有限公司关于陕西莱特光电材料股份有限公司向不特定对象发行可转换公司债券之发行保荐书,https://static.cninfo.com.cn/finalpage/2026-06-05/1225352751.PDF,1225352751,是,39399
2026-06-05,688150,莱特光电,SH,资本运作,高,84,可转换公司债券,,投行、再融资、并购整合、资金用途和综合金融服务。,北京市中伦律师事务所关于陕西莱特光电材料股份有限公司向不特定对象发行可转换公司债券的补充法律意见书（二）,https://static.cninfo.com.cn/finalpage/2026-06-05/1225352744.PDF,1225352744,是,3900
2026-06-04,688269,凯立新材,SH,分红业绩,中,75,权益分派,"0.30元、15日、130,704,000股、39,211,200.00元",市值管理、投资者沟通、分红服务和业绩压力观察。,2025年年度权益分派实施公告,https://static.cninfo.com.cn/finalpage/2026-06-04/1225349314.PDF,1225349314,是,2012
2026-06-05,688333,铂力特,SH,分红业绩,中,75,利润分配、分红,"0.082元、0.08131元、12日、28日、2,291,909股",市值管理、投资者沟通、分红服务和业绩压力观察。,西安铂力特增材技术股份有限公司关于调整2025年度利润分配方案每股现金分红金额的公告,https://static.cninfo.com.cn/finalpage/2026-06-05/1225351347.PDF,1225351347,是,1784
2026-06-05,300831,派瑞股份,SZ,治理人事,中,75,总经理,1.87亿元、12.61%、0.44亿元、37.99%,董办关系维护、治理变化、关键联系人和客户关系提示。,2025年度总经理工作报告,https://static.cninfo.com.cn/finalpage/2026-06-05/1225352803.PDF,1225352803,是,4366
2026-06-04,002799,环球印务,SZ,治理人事,中,75,董事、高级管理人员,"3日、5,000万元、30万元、12个月",董办关系维护、治理变化、关键联系人和客户关系提示。,关于购买董事、高级管理人员责任险的公告,https://static.cninfo.com.cn/finalpage/2026-06-04/1225349623.PDF,1225349623,是,959
2026-06-04,301589,诺瓦星云,SZ,治理人事,中,75,董事,"4日、9日、14,286股、0.02%",董办关系维护、治理变化、关键联系人和客户关系提示。,关于变更董事会秘书的公告,https://static.cninfo.com.cn/finalpage/2026-06-04/1225352469.PDF,1225352469,是,2020
2026-06-05,000561,烽火电子,SZ,激励回购,中,75,回购、注销,"27日、29日、1.00元、868,395股、864,018,238股",股权激励综合服务、员工账户、行权资金和股份支付影响。,关于回购注销业绩承诺补偿股份并减少注册资本暨通知债权人的公告,https://static.cninfo.com.cn/finalpage/2026-06-05/1225350755.PDF,1225350755,是,1380
2026-06-05,002864,盘龙药业,SZ,激励回购,中,75,股票期权、授予,"29日、4日、373,500份、31.11元",股权激励综合服务、员工账户、行权资金和股份支付影响。,关于股票期权授予登记完成的公告,https://static.cninfo.com.cn/finalpage/2026-06-05/1225351793.PDF,1225351793,是,6309
2026-06-04,301589,诺瓦星云,SZ,激励回购,中,75,限制性股票、授予,4日、12日、13日、23日,股权激励综合服务、员工账户、行权资金和股份支付影响。,关于调整2025年限制性股票激励计划授予价格的公告,https://static.cninfo.com.cn/finalpage/2026-06-04/1225352471.PDF,1225352471,是,3252
2026-06-04,600379,宝光股份,SH,分红业绩,中,71,权益分派,"0.0284元、19日、330,201,564股",市值管理、投资者沟通、分红服务和业绩压力观察。,宝光股份2025年年度权益分派实施公告,https://static.cninfo.com.cn/finalpage/2026-06-04/1225348757.PDF,1225348757,是,1967
2026-06-05,603402,陕西旅游,SH,分红业绩,中,71,权益分派,2.00元、0.3股、20日,市值管理、投资者沟通、分红服务和业绩压力观察。,陕西旅游：2025年年度权益分派实施公告,https://static.cninfo.com.cn/finalpage/2026-06-05/1225352590.PDF,1225352590,是,2579
2026-06-04,301589,诺瓦星云,SZ,治理人事,中,71,董事,1日、4日、29日,董办关系维护、治理变化、关键联系人和客户关系提示。,第三届董事会第十五次会议决议公告,https://static.cninfo.com.cn/finalpage/2026-06-04/1225352470.PDF,1225352470,是,1228
2026-06-04,688167,炬光科技,SH,分红业绩,中,67,权益分派,0.45股、19日,市值管理、投资者沟通、分红服务和业绩压力观察。,西安炬光科技股份有限公司2025年年度权益分派实施公告,https://static.cninfo.com.cn/finalpage/2026-06-04/1225349638.PDF,1225349638,是,2063
2026-06-05,600456,宝钛股份,SH,治理人事,中,67,董事,29日、4日,董办关系维护、治理变化、关键联系人和客户关系提示。,宝鸡钛业股份有限公司第八届董事会第二十二次临时会议决议公告,https://static.cninfo.com.cn/finalpage/2026-06-05/1225350805.PDF,1225350805,是,1584
2026-06-05,300831,派瑞股份,SZ,治理人事,中,67,董事、董事长、辞职,4日、27日,董办关系维护、治理变化、关键联系人和客户关系提示。,关于董事长辞职暨补选董事的公告,https://static.cninfo.com.cn/finalpage/2026-06-05/1225352805.PDF,1225352805,是,1918
2026-06-05,300831,派瑞股份,SZ,治理人事,中,67,董事,30日、4日,董办关系维护、治理变化、关键联系人和客户关系提示。,第三届董事会第十四次会议决议公告,https://static.cninfo.com.cn/finalpage/2026-06-05/1225352800.PDF,1225352800,是,3503
2026-06-04,002799,环球印务,SZ,治理人事,中,67,董事,3日、26日,董办关系维护、治理变化、关键联系人和客户关系提示。,第六届董事会第十八次会议决议公告,https://static.cninfo.com.cn/finalpage/2026-06-04/1225349620.PDF,1225349620,是,2341
2026-06-05,688285,高铁电气,SH,治理人事,中,67,董事、独立董事,29日、6年,董办关系维护、治理变化、关键联系人和客户关系提示。,高铁电气：关于独立董事任期即将届满暨提名独立董事候选人的公告,https://static.cninfo.com.cn/finalpage/2026-06-05/1225350857.PDF,1225350857,是,3027
2026-06-05,300831,派瑞股份,SZ,分红业绩,中,63,分红,15%,市值管理、投资者沟通、分红服务和业绩压力观察。,关于授权董事会制定《2026年中期分红方案》的公告,https://static.cninfo.com.cn/finalpage/2026-06-05/1225352799.PDF,1225352799,是,993
2026-06-05,300831,派瑞股份,SZ,治理人事,中,63,章程,4日,董办关系维护、治理变化、关键联系人和客户关系提示。,关于修订《西安派瑞功率半导体变流技术股份有限公司章程》的公告,https://static.cninfo.com.cn/finalpage/2026-06-05/1225352809.PDF,1225352809,是,3072
2026-06-05,300831,派瑞股份,SZ,治理人事,中,63,治理制度,4日,董办关系维护、治理变化、关键联系人和客户关系提示。,关于修订相关公司治理制度的公告,https://static.cninfo.com.cn/finalpage/2026-06-05/1225352808.PDF,1225352808,是,808
2026-06-04,301589,诺瓦星云,SZ,激励回购,中,63,限制性股票、授予,4日,股权激励综合服务、员工账户、行权资金和股份支付影响。,薪酬与考核委员会关于调整2025年限制性股票激励计划授予价格的核查意见,https://static.cninfo.com.cn/finalpage/2026-06-04/1225352472.PDF,1225352472,是,595
2026-06-04,688167,炬光科技,SH,分红业绩,中,59,分红,,市值管理、投资者沟通、分红服务和业绩压力观察。,上海市锦天城（西安）律师事务所关于西安炬光科技股份有限公司差异化分红的专项核查意见,https://static.cninfo.com.cn/finalpage/2026-06-04/1225349640.PDF,1225349640,是,3805
2026-06-05,300831,派瑞股份,SZ,治理人事,中,59,董事,,董办关系维护、治理变化、关键联系人和客户关系提示。,2025年度董事会工作报告,https://static.cninfo.com.cn/finalpage/2026-06-05/1225352802.PDF,1225352802,是,6363
2026-06-05,300831,派瑞股份,SZ,治理人事,中,59,董事、独立董事,,董办关系维护、治理变化、关键联系人和客户关系提示。,独立董事工作制度（2026年6月）,https://static.cninfo.com.cn/finalpage/2026-06-05/1225352810.PDF,1225352810,是,8654
2026-06-05,300831,派瑞股份,SZ,治理人事,中,59,董事,,董办关系维护、治理变化、关键联系人和客户关系提示。,董事会秘书工作细则（2026年6月）,https://static.cninfo.com.cn/finalpage/2026-06-05/1225352811.PDF,1225352811,是,4267
2026-06-05,300831,派瑞股份,SZ,治理人事,中,59,董事,,董办关系维护、治理变化、关键联系人和客户关系提示。,董事会议事规则（2026年6月）,https://static.cninfo.com.cn/finalpage/2026-06-05/1225352806.PDF,1225352806,是,7493
2026-06-05,300831,派瑞股份,SZ,治理人事,中,59,章程,,董办关系维护、治理变化、关键联系人和客户关系提示。,西安派瑞功率半导体变流技术股份有限公司章程（2026年6月）,https://static.cninfo.com.cn/finalpage/2026-06-05/1225352814.PDF,1225352814,是,41123
2026-06-05,688285,高铁电气,SH,治理人事,中,59,董事、独立董事,,董办关系维护、治理变化、关键联系人和客户关系提示。,高铁电气：独立董事候选人声明与承诺（浮德海）,https://static.cninfo.com.cn/finalpage/2026-06-05/1225350864.PDF,1225350864,是,0
2026-06-05,688285,高铁电气,SH,治理人事,中,59,董事、独立董事,,董办关系维护、治理变化、关键联系人和客户关系提示。,高铁电气：独立董事候选人声明与承诺（王周户）,https://static.cninfo.com.cn/finalpage/2026-06-05/1225350858.PDF,1225350858,是,1677
2026-06-05,688285,高铁电气,SH,治理人事,中,59,董事、独立董事,,董办关系维护、治理变化、关键联系人和客户关系提示。,高铁电气：独立董事提名人声明与承诺,https://static.cninfo.com.cn/finalpage/2026-06-05/1225350856.PDF,1225350856,是,0
2026-06-04,301589,诺瓦星云,SZ,激励回购,中,59,限制性股票、授予,,股权激励综合服务、员工账户、行权资金和股份支付影响。,北京市中伦（深圳）律师事务所关于西安诺瓦星云科技股份有限公司2025年限制性股票激励计划授予价格调整事项的法律意见书,https://static.cninfo.com.cn/finalpage/2026-06-04/1225352473.PDF,1225352473,是,5345
2026-06-04,688281,华秦科技,SH,会议固定,低,33,股东会、会议资料,12026年,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,2026年第一次临时股东会会议资料,https://static.cninfo.com.cn/finalpage/2026-06-04/1225348190.PDF,1225348190,是,11916
2026-06-04,600706,曲江文旅,SH,会议固定,低,33,股东会,3日,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,西安曲江文化旅游股份有限公司2026年第三次临时股东会决议公告,https://static.cninfo.com.cn/finalpage/2026-06-04/1225350306.PDF,1225350306,是,1021
2026-06-05,300831,派瑞股份,SZ,会议固定,低,33,股东会,26日,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,关于召开2025年度股东会的通知,https://static.cninfo.com.cn/finalpage/2026-06-05/1225352804.PDF,1225352804,是,4463
2026-06-04,002799,环球印务,SZ,会议固定,低,33,股东会,25日,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,关于召开2025年度股东会的通知,https://static.cninfo.com.cn/finalpage/2026-06-04/1225349621.PDF,1225349621,是,4854
2026-06-04,002799,环球印务,SZ,会议固定,低,33,审计,3日,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,关于续聘2026年度财务及内控审计机构的公告,https://static.cninfo.com.cn/finalpage/2026-06-04/1225349624.PDF,1225349624,是,2614
2026-06-05,688285,高铁电气,SH,会议固定,低,33,股东会,25日,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,高铁电气：关于召开2025年年度股东会的通知公告,https://static.cninfo.com.cn/finalpage/2026-06-05/1225350862.PDF,1225350862,是,4475
2026-06-04,600706,曲江文旅,SH,其他公告,低,30,,"66,357,732股、26.02%、3,000,000股、4.52%、1.18%",底稿保留，防止标题口径外的遗漏。,西安曲江文化旅游股份有限公司关于控股股东所持部分股份拟被拍卖的提示性公告,https://static.cninfo.com.cn/finalpage/2026-06-04/1225350305.PDF,1225350305,是,1185
2026-06-05,300831,派瑞股份,SZ,其他公告,低,30,,12.61%、37.99%、6676.06%、38.00%、4.69%,底稿保留，防止标题口径外的遗漏。,2025年度财务决算报告,https://static.cninfo.com.cn/finalpage/2026-06-05/1225352801.PDF,1225352801,是,2377
2026-06-04,002799,环球印务,SZ,其他公告,低,30,,"2日、1,042万元、165万元、266万元、3日",底稿保留，防止标题口径外的遗漏。,关于调整拟以公开方式对经营场所进行招租的公告,https://static.cninfo.com.cn/finalpage/2026-06-04/1225349622.PDF,1225349622,是,2873
2026-06-05,601012,隆基绿能,SH,其他公告,低,30,,"1股、601012股、5日、100元、700,000.00万元",底稿保留，防止标题口径外的遗漏。,关于“隆22转债”预计满足转股价格向下修正条件的提示性公告,https://static.cninfo.com.cn/finalpage/2026-06-05/1225350842.PDF,1225350842,是,2411
2026-06-05,601012,隆基绿能,SH,其他公告,低,30,,"34,435.78万元、2,380,456.74万元、300.00万元、1,400.33万元",底稿保留，防止标题口径外的遗漏。,关于提供担保的进展公告,https://static.cninfo.com.cn/finalpage/2026-06-05/1225350844.PDF,1225350844,是,3819
2026-06-04,600706,曲江文旅,SH,会议固定,低,29,股东会、法律意见书,,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,西安曲江文化旅游股份有限公司2026年第三次临时股东会的法律意见书,https://static.cninfo.com.cn/finalpage/2026-06-04/1225350307.PDF,1225350307,是,2723
2026-06-05,300831,派瑞股份,SZ,会议固定,低,29,股东会,,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,股东会议事规则（2026年6月）,https://static.cninfo.com.cn/finalpage/2026-06-05/1225352807.PDF,1225352807,是,15097
2026-06-04,301517,陕西华达,SZ,其他公告,低,18,,4日,底稿保留，防止标题口径外的遗漏。,301517陕西华达投资者关系管理信息20260604,https://static.cninfo.com.cn/finalpage/2026-06-04/1225353066.PDF,1225353066,是,971
2026-06-05,300831,派瑞股份,SZ,其他公告,低,14,,,底稿保留，防止标题口径外的遗漏。,关联交易管理制度（2026年6月）,https://static.cninfo.com.cn/finalpage/2026-06-05/1225352813.PDF,1225352813,是,6112
2026-06-05,300831,派瑞股份,SZ,其他公告,低,14,,,底稿保留，防止标题口径外的遗漏。,对外担保管理制度（2026年6月）,https://static.cninfo.com.cn/finalpage/2026-06-05/1225352812.PDF,1225352812,是,4421
2026-06-05,300831,派瑞股份,SZ,其他公告,低,14,,,底稿保留，防止标题口径外的遗漏。,提名委员会工作细则（2026年6月）,https://static.cninfo.com.cn/finalpage/2026-06-05/1225352815.PDF,1225352815,是,3012
2026-06-04,002799,环球印务,SZ,其他公告,低,14,,,底稿保留，防止标题口径外的遗漏。,《房地产市场租金价格评估报告》西安恒达评字（2026）0034号,https://static.cninfo.com.cn/finalpage/2026-06-04/1225349625.PDF,1225349625,是,0
