date,code,company,market,category,level,score,matched,numbers,attention,title,url,announcementId,hasText,textChars
2026-07-21,688150,莱特光电,SH,资本运作,高,84,可转换公司债券,,投行、再融资、并购整合、资金用途和综合金融服务。,陕西莱特光电材料股份有限公司关于公司向不特定对象发行可转换公司债券摊薄即期回报、采取填补措施及相关主体承诺（二次修订稿）的公告,https://static.cninfo.com.cn/finalpage/2026-07-21/1225433312.PDF,1225433312,是,8566
2026-07-21,688150,莱特光电,SH,资本运作,高,84,募集资金,,投行、再融资、并购整合、资金用途和综合金融服务。,陕西莱特光电材料股份有限公司关于本次募集资金投向属于科技创新领域的说明（二次修订稿）,https://static.cninfo.com.cn/finalpage/2026-07-21/1225433315.PDF,1225433315,是,13914
2026-07-21,688150,莱特光电,SH,资本运作,高,84,可转换公司债券,,投行、再融资、并购整合、资金用途和综合金融服务。,陕西莱特光电材料股份有限公司向不特定对象发行可转换公司债券的论证分析报告（二次修订稿）,https://static.cninfo.com.cn/finalpage/2026-07-21/1225433307.PDF,1225433307,是,14398
2026-07-22,688498,源杰科技,SH,分红业绩,中,75,业绩预告,"1日、30日、90,000.00万元、95,000.00万元、69,504.91万元",市值管理、投资者沟通、分红服务和业绩压力观察。,陕西源杰半导体科技股份有限公司2026年半年度业绩预告的自愿性披露公告,https://static.cninfo.com.cn/finalpage/2026-07-22/1225434864.PDF,1225434864,是,1148
2026-07-22,603650,彤程新材,SH,激励回购,中,75,限制性股票、回购、注销,"1股、603650股、16日、13,334股",股权激励综合服务、员工账户、行权资金和股份支付影响。,彤程新材2023年限制性股票激励计划部分限制性股票回购注销实施公告,https://static.cninfo.com.cn/finalpage/2026-07-22/1225435854.PDF,1225435854,是,2594
2026-07-22,688750,金天钛业,SH,分红业绩,中,71,权益分派,"0.023元、18日、462,500,000股",市值管理、投资者沟通、分红服务和业绩压力观察。,2025年年度权益分派实施公告,https://static.cninfo.com.cn/finalpage/2026-07-22/1225435307.PDF,1225435307,是,1955
2026-07-21,600343,航天动力,SH,治理人事,中,71,董事、高级管理人员、辞职、独立董事,600343股、20日、4日,董办关系维护、治理变化、关键联系人和客户关系提示。,航天动力关于董事、独立董事、高级管理人员辞职暨补选董事、独立董事的公告,https://static.cninfo.com.cn/finalpage/2026-07-21/1225432068.PDF,1225432068,是,2129
2026-07-21,600343,航天动力,SH,治理人事,中,71,董事,600343股、14日、20日,董办关系维护、治理变化、关键联系人和客户关系提示。,航天动力第八届董事会第十八次会议决议公告,https://static.cninfo.com.cn/finalpage/2026-07-21/1225432064.PDF,1225432064,是,1938
2026-07-21,688101,三达膜,SH,治理人事,中,67,董事,19日、31日,董办关系维护、治理变化、关键联系人和客户关系提示。,关于董事会秘书离任的公告,https://static.cninfo.com.cn/finalpage/2026-07-21/1225432093.PDF,1225432093,是,744
2026-07-21,688150,莱特光电,SH,治理人事,中,67,董事、独立董事,20日、17日,董办关系维护、治理变化、关键联系人和客户关系提示。,陕西莱特光电材料股份有限公司第四届董事会审计委员会第十八次会议暨第五次独立董事专门会议决议,https://static.cninfo.com.cn/finalpage/2026-07-21/1225433317.PDF,1225433317,是,2868
2026-07-21,688150,莱特光电,SH,治理人事,中,67,董事,17日、20日,董办关系维护、治理变化、关键联系人和客户关系提示。,陕西莱特光电材料股份有限公司第四届董事会第二十一次会议决议公告,https://static.cninfo.com.cn/finalpage/2026-07-21/1225433302.PDF,1225433302,是,3576
2026-07-22,000610,西安旅游,SZ,治理人事,中,67,董事,21日、17日,董办关系维护、治理变化、关键联系人和客户关系提示。,第十一届董事会2026年第五次临时会议决议公告,https://static.cninfo.com.cn/finalpage/2026-07-22/1225435980.PDF,1225435980,是,818
2026-07-21,600343,航天动力,SH,治理人事,中,63,董事、独立董事,5年,董办关系维护、治理变化、关键联系人和客户关系提示。,独立董事候选人声明与承诺（周龙）,https://static.cninfo.com.cn/finalpage/2026-07-21/1225432077.PDF,1225432077,是,2223
2026-07-21,600343,航天动力,SH,治理人事,中,63,董事、独立董事,5年,董办关系维护、治理变化、关键联系人和客户关系提示。,独立董事提名人声明与承诺（周龙）,https://static.cninfo.com.cn/finalpage/2026-07-21/1225432067.PDF,1225432067,是,2085
2026-07-21,08631,申港控股,HK,治理人事,中,59,董事,,董办关系维护、治理变化、关键联系人和客户关系提示。,延迟董事会会议,https://static.cninfo.com.cn/finalpage/2026-07-21/1225436099.PDF,1225436099,是,1086
2026-07-22,603650,彤程新材,SH,激励回购,中,59,限制性股票、回购、注销,,股权激励综合服务、员工账户、行权资金和股份支付影响。,上海市锦天城律师事务所关于彤程新材料集团股份有限公司2023年限制性股票激励计划部分限制性股票回购注销实施的法律意见书,https://static.cninfo.com.cn/finalpage/2026-07-22/1225435785.PDF,1225435785,是,0
2026-07-21,600984,建设机械,SH,会议固定,低,37,股东会、会议资料,412026年、28日,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,建设机械2026年第三次临时股东会会议资料,https://static.cninfo.com.cn/finalpage/2026-07-21/1225433110.PDF,1225433110,是,2228
2026-07-21,688167,炬光科技,SH,会议固定,低,37,股东会、会议资料,12026年、32026年,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,西安炬光科技股份有限公司2026年第三次临时股东会会议资料,https://static.cninfo.com.cn/finalpage/2026-07-21/1225431741.PDF,1225431741,是,7687
2026-07-21,600343,航天动力,SH,会议固定,低,33,股东会,6日,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,航天动力关于召开2026年第一次临时股东会的通知,https://static.cninfo.com.cn/finalpage/2026-07-21/1225432081.PDF,1225432081,是,2682
2026-07-22,000610,西安旅游,SZ,会议固定,低,33,股东会,6日,通常为固定披露；作为补漏底稿保留，必要时关联主公告核验。,关于召开2026年第五次临时股东会的通知,https://static.cninfo.com.cn/finalpage/2026-07-22/1225435981.PDF,1225435981,是,2859
2026-07-22,301357,北方长龙,SZ,其他公告,低,30,,29日、15日、30日、22日,底稿保留，防止标题口径外的遗漏。,关于完成工商变更登记并换发营业执照的公告,https://static.cninfo.com.cn/finalpage/2026-07-22/1225436692.PDF,1225436692,是,1442
2026-07-21,002022,科华生物,SZ,其他公告,低,30,,27日、106元、28日、22日、23日,底稿保留，防止标题口径外的遗漏。,关于“科华转债”到期兑付及摘牌的公告,https://static.cninfo.com.cn/finalpage/2026-07-21/1225432950.PDF,1225432950,是,2642
2026-07-22,000610,西安旅游,SZ,其他公告,低,30,,"6日、24日、5,000万元、4,000万元、22日",底稿保留，防止标题口径外的遗漏。,关于关联方借款展期暨关联交易的公告,https://static.cninfo.com.cn/finalpage/2026-07-22/1225435983.PDF,1225435983,是,2314
2026-07-22,002673,西部证券,SZ,其他公告,低,30,,不超过180亿元、不超过15亿元、15亿元、22日,底稿保留，防止标题口径外的遗漏。,关于延长西部证券股份有限公司2026年面向专业投资者公开发行公司债券（第四期）簿记建档时间的公告,https://static.cninfo.com.cn/finalpage/2026-07-22/1225436938.PDF,1225436938,是,881
2026-07-21,002673,西部证券,SZ,其他公告,低,30,,21日、180亿元、24个月、100元,底稿保留，防止标题口径外的遗漏。,西部证券股份有限公司2026年面向专业投资者公开发行公司债券（第四期）发行公告,https://static.cninfo.com.cn/finalpage/2026-07-21/1225434595.PDF,1225434595,是,18174
2026-07-21,002022,科华生物,SZ,其他公告,低,26,,202622201172026年、17日、16日,底稿保留，防止标题口径外的遗漏。,关于产品获得医疗器械注册证的公告,https://static.cninfo.com.cn/finalpage/2026-07-21/1225432951.PDF,1225432951,是,529
2026-07-22,603139,康惠股份,SH,其他公告,低,22,,4.15亿元、6.79亿元,底稿保留，防止标题口径外的遗漏。,康惠股份关于全资子公司签署算力服务合同的公告,https://static.cninfo.com.cn/finalpage/2026-07-22/1225435917.PDF,1225435917,是,2730
2026-07-22,000610,西安旅游,SZ,其他公告,低,22,,100%、21日,底稿保留，防止标题口径外的遗漏。,关于子公司迭部县扎尕那康养置业有限公司对外提供担保的公告,https://static.cninfo.com.cn/finalpage/2026-07-22/1225435982.PDF,1225435982,是,1144
2026-07-21,002673,西部证券,SZ,其他公告,低,22,,180亿元、15亿元,底稿保留，防止标题口径外的遗漏。,西部证券股份有限公司2026年面向专业投资者公开发行公司债券（第四期）募集说明书,https://static.cninfo.com.cn/finalpage/2026-07-21/1225434593.PDF,1225434593,是,221791
2026-07-21,002673,西部证券,SZ,其他公告,低,22,,21日、180亿元,底稿保留，防止标题口径外的遗漏。,西部证券股份有限公司关于面向专业投资者公开发行公司债券更名公告,https://static.cninfo.com.cn/finalpage/2026-07-21/1225434591.PDF,1225434591,是,694
2026-07-21,601369,陕鼓动力,SH,其他公告,低,22,,不超过9亿元、9亿元,底稿保留，防止标题口径外的遗漏。,西安陕鼓动力股份有限公司关于收到中国银行间市场交易商协会《接受注册通知书》的公告,https://static.cninfo.com.cn/finalpage/2026-07-21/1225431939.PDF,1225431939,是,740
2026-07-21,920519,万德股份,BJ,其他公告,低,18,,17日,底稿保留，防止标题口径外的遗漏。,投资者关系活动记录表,https://static.cninfo.com.cn/finalpage/2026-07-21/1225434794.PDF,1225434794,是,1985
2026-07-21,000768,中航西飞,SZ,其他公告,低,18,,21日,底稿保留，防止标题口径外的遗漏。,2026年7月21日投资者关系活动记录表,https://static.cninfo.com.cn/finalpage/2026-07-21/1225435714.PDF,1225435714,是,1736
2026-07-21,002673,西部证券,SZ,其他公告,低,18,,拟2026年,底稿保留，防止标题口径外的遗漏。,西部证券股份有限公司2026年面向专业投资者公开发行公司债券（第四期）信用评级报告,https://static.cninfo.com.cn/finalpage/2026-07-21/1225434589.PDF,1225434589,是,30043
2026-07-22,688783,西安奕材-U,SH,其他公告,低,14,,,底稿保留，防止标题口径外的遗漏。,关于公司单月产销突破100万片及武汉项目进展的自愿性信息披露公告,https://static.cninfo.com.cn/finalpage/2026-07-22/1225436042.PDF,1225436042,是,549
